,node,time,storage,prop,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen
190,gw1,2009-03-26,230.561722331783,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,gw2,2009-03-26,294.4382776682171,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,my_sewer,2009-03-27,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
193,my_land,2009-03-27,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,my_land,2009-03-27,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,my_land,2009-03-27,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,my_groundwater,2009-03-27,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,my_reservoir,2009-03-27,3.376500000000009,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,gw1,2009-03-27,230.77464418290444,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,gw2,2009-03-27,294.22535581709565,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,my_sewer,2009-03-28,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
201,my_land,2009-03-28,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,my_land,2009-03-28,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,my_land,2009-03-28,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,my_groundwater,2009-03-28,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,my_reservoir,2009-03-28,3.274500000000009,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,gw1,2009-03-28,230.98614655501842,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,gw2,2009-03-28,294.0138534449817,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,my_sewer,2009-03-29,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
209,my_land,2009-03-29,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,my_land,2009-03-29,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,my_land,2009-03-29,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,my_groundwater,2009-03-29,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,my_reservoir,2009-03-29,3.164500000000009,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,gw1,2009-03-29,231.1962389113183,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,gw2,2009-03-29,293.8037610886818,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,my_sewer,2009-03-30,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
217,my_land,2009-03-30,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,my_land,2009-03-30,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,my_land,2009-03-30,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,my_groundwater,2009-03-30,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,my_reservoir,2009-03-30,3.0545000000000093,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,gw1,2009-03-30,231.4049306519095,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,gw2,2009-03-30,293.5950693480906,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,my_sewer,2009-03-31,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
225,my_land,2009-03-31,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,my_land,2009-03-31,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,my_land,2009-03-31,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,my_groundwater,2009-03-31,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,my_reservoir,2009-03-31,2.9445000000000094,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,gw1,2009-03-31,231.6122311142301,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,gw2,2009-03-31,293.38776888576996,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,my_sewer,2009-04-01,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
233,my_land,2009-04-01,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,my_land,2009-04-01,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,my_land,2009-04-01,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,my_groundwater,2009-04-01,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,my_reservoir,2009-04-01,2.8345000000000096,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,gw1,2009-04-01,231.81814957346856,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,gw2,2009-04-01,293.18185042653147,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,my_sewer,2009-04-02,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
241,my_land,2009-04-02,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,my_land,2009-04-02,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,my_land,2009-04-02,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,my_groundwater,2009-04-02,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,my_reservoir,2009-04-02,2.7245000000000097,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,gw1,2009-04-02,232.02269524297876,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,gw2,2009-04-02,292.9773047570213,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,my_sewer,2009-04-03,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
249,my_land,2009-04-03,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,my_land,2009-04-03,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,my_land,2009-04-03,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,my_groundwater,2009-04-03,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,my_reservoir,2009-04-03,2.6155000000000097,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,gw1,2009-04-03,232.22587727469224,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,gw2,2009-04-03,292.7741227253078,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,my_sewer,2009-04-04,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
257,my_land,2009-04-04,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,my_land,2009-04-04,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,my_land,2009-04-04,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,my_groundwater,2009-04-04,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,my_reservoir,2009-04-04,2.50550000000001,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,gw1,2009-04-04,232.42770475952761,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,gw2,2009-04-04,292.5722952404724,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,my_sewer,2009-04-05,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
265,my_land,2009-04-05,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,my_land,2009-04-05,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,my_land,2009-04-05,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,my_groundwater,2009-04-05,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,my_reservoir,2009-04-05,2.39550000000001,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,gw1,2009-04-05,232.62818672779744,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,gw2,2009-04-05,292.3718132722026,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,my_sewer,2009-04-06,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.979166667,0.0,0.0,0.0
273,my_land,2009-04-06,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,my_land,2009-04-06,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,my_land,2009-04-06,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,my_groundwater,2009-04-06,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,my_reservoir,2009-04-06,2.29000000000001,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,gw1,2009-04-06,232.82733214961212,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,gw2,2009-04-06,292.1726678503879,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,my_sewer,2009-04-07,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
281,my_land,2009-04-07,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,my_land,2009-04-07,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,my_land,2009-04-07,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,my_groundwater,2009-04-07,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,my_reservoir,2009-04-07,2.20500000000001,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,gw1,2009-04-07,233.02514993528138,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,gw2,2009-04-07,291.9748500647186,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,my_sewer,2009-04-08,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
289,my_land,2009-04-08,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,my_land,2009-04-08,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,my_land,2009-04-08,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,my_groundwater,2009-04-08,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,my_reservoir,2009-04-08,2.1020000000000096,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,gw1,2009-04-08,233.22164893571284,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,gw2,2009-04-08,291.77835106428716,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,my_sewer,2009-04-09,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
297,my_land,2009-04-09,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,my_land,2009-04-09,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,my_land,2009-04-09,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,my_groundwater,2009-04-09,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,my_reservoir,2009-04-09,2.0005000000000095,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,gw1,2009-04-09,233.4168379428081,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,gw2,2009-04-09,291.58316205719194,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,my_sewer,2009-04-10,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
305,my_land,2009-04-10,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,my_land,2009-04-10,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,my_land,2009-04-10,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,my_groundwater,2009-04-10,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,my_reservoir,2009-04-10,1.9000000000000092,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,gw1,2009-04-10,233.61072568985603,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,gw2,2009-04-10,291.389274310144,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,my_sewer,2009-04-11,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
313,my_land,2009-04-11,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,my_land,2009-04-11,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,my_land,2009-04-11,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,my_groundwater,2009-04-11,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,my_reservoir,2009-04-11,1.7900000000000091,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,gw1,2009-04-11,233.80332085192364,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,gw2,2009-04-11,291.1966791480764,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,my_sewer,2009-04-12,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
321,my_land,2009-04-12,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,my_land,2009-04-12,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,my_land,2009-04-12,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,my_groundwater,2009-04-12,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,my_reservoir,2009-04-12,1.680000000000009,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,gw1,2009-04-12,233.99463204624416,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,gw2,2009-04-12,291.00536795375587,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,my_sewer,2009-04-13,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23125,0.0,0.0,0.0
329,my_land,2009-04-13,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,my_land,2009-04-13,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,my_land,2009-04-13,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,my_groundwater,2009-04-13,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,my_reservoir,2009-04-13,1.5705000000000089,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,gw1,2009-04-13,234.18466783260254,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,gw2,2009-04-13,290.8153321673975,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,my_sewer,2009-04-14,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0
337,my_land,2009-04-14,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,my_land,2009-04-14,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,my_land,2009-04-14,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,my_groundwater,2009-04-14,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,my_reservoir,2009-04-14,1.4860000000000089,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,gw1,2009-04-14,234.37343671371852,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,gw2,2009-04-14,290.6265632862815,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,my_sewer,2009-04-15,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0
345,my_land,2009-04-15,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,my_land,2009-04-15,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,my_land,2009-04-15,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,my_groundwater,2009-04-15,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,my_reservoir,2009-04-15,1.3815000000000088,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,gw1,2009-04-15,234.56094713562706,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,gw2,2009-04-15,290.43905286437297,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,my_sewer,2009-04-16,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.90833333,0.0,0.0,0.0
353,my_land,2009-04-16,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,my_land,2009-04-16,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,my_land,2009-04-16,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,my_groundwater,2009-04-16,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,my_reservoir,2009-04-16,1.3125000000000087,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,gw1,2009-04-16,234.7472074880562,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,gw2,2009-04-16,290.2527925119438,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,my_sewer,2009-04-17,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.90833333,0.0,0.0,0.0
361,my_land,2009-04-17,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,my_land,2009-04-17,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,my_land,2009-04-17,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,my_groundwater,2009-04-17,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,my_reservoir,2009-04-17,1.2070000000000085,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,gw1,2009-04-17,234.9322261048025,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,gw2,2009-04-17,290.06777389519755,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,my_sewer,2009-04-18,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.90833333,0.0,0.0,0.0
369,my_land,2009-04-18,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,my_land,2009-04-18,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,my_land,2009-04-18,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,my_groundwater,2009-04-18,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,my_reservoir,2009-04-18,1.0970000000000084,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,gw1,2009-04-18,235.11601126410383,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,gw2,2009-04-18,289.88398873589625,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,my_sewer,2009-04-19,0.0,sewer_tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.90833333,0.0,0.0,0.0
377,my_land,2009-04-19,0.0,percolation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,my_land,2009-04-19,0.0,subsurface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,my_land,2009-04-19,0.0,surface_runoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,my_groundwater,2009-04-19,0.0,tank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
