site,time,variable,value
oxford_land,2011-12-31,temperature,7.01
oxford_land,2012-01-01,temperature,7.323333333
oxford_land,2012-01-02,temperature,7.636666667
oxford_land,2012-01-03,temperature,7.95
oxford_land,2012-01-04,temperature,7.985714286
oxford_land,2012-01-05,temperature,8.021428571
oxford_land,2012-01-06,temperature,8.057142857
oxford_land,2012-01-07,temperature,8.092857143
oxford_land,2012-01-08,temperature,8.128571429
oxford_land,2012-01-09,temperature,8.164285714
oxford_land,2012-01-10,temperature,8.2
oxford_land,2012-01-11,temperature,7.345833333
oxford_land,2012-01-12,temperature,6.491666667
oxford_land,2012-01-13,temperature,5.6375
oxford_land,2012-01-14,temperature,4.783333333
oxford_land,2012-01-15,temperature,3.929166667
oxford_land,2012-01-16,temperature,3.075
oxford_land,2012-01-17,temperature,3.44375
oxford_land,2012-01-18,temperature,3.8125
oxford_land,2012-01-19,temperature,4.18125
oxford_land,2012-01-20,temperature,4.55
oxford_land,2012-01-21,temperature,4.91875
oxford_land,2012-01-22,temperature,5.2875
oxford_land,2012-01-23,temperature,5.65625
oxford_land,2012-01-24,temperature,6.025
oxford_land,2012-01-25,temperature,5.753571429
oxford_land,2012-01-26,temperature,5.482142857
oxford_land,2012-01-27,temperature,5.210714286
oxford_land,2012-01-28,temperature,4.939285714
oxford_land,2012-01-29,temperature,4.667857143
oxford_land,2012-01-30,temperature,4.396428571
oxford_land,2012-01-31,temperature,4.125
oxford_land,2012-02-01,temperature,3.917857143
oxford_land,2012-02-02,temperature,3.710714286
oxford_land,2012-02-03,temperature,3.503571429
oxford_land,2012-02-04,temperature,3.296428571
oxford_land,2012-02-05,temperature,3.089285714
oxford_land,2012-02-06,temperature,2.882142857
oxford_land,2012-02-07,temperature,2.675
oxford_land,2012-02-08,temperature,2.835714286
oxford_land,2012-02-09,temperature,2.996428571
oxford_land,2012-02-10,temperature,3.157142857
oxford_land,2012-02-11,temperature,3.317857143
oxford_land,2012-02-12,temperature,3.478571429
oxford_land,2012-02-13,temperature,3.639285714
oxford_land,2012-02-14,temperature,3.8
oxford_land,2012-02-15,temperature,4.125
oxford_land,2012-02-16,temperature,4.45
oxford_land,2012-02-17,temperature,4.775
oxford_land,2012-02-18,temperature,5.1
oxford_land,2012-02-19,temperature,5.425
oxford_land,2012-02-20,temperature,5.75
oxford_land,2012-02-21,temperature,6.075
oxford_land,2012-02-22,temperature,6.5
oxford_land,2012-02-23,temperature,6.925
oxford_land,2012-02-24,temperature,7.35
oxford_land,2012-02-25,temperature,7.775
oxford_land,2012-02-26,temperature,8.2
oxford_land,2012-02-27,temperature,8.625
oxford_land,2012-02-28,temperature,8.38125
oxford_land,2012-02-29,temperature,8.1375
oxford_land,2012-03-01,temperature,7.89375
oxford_land,2012-03-02,temperature,7.65
oxford_land,2012-03-03,temperature,7.40625
oxford_land,2012-03-04,temperature,7.1625
oxford_land,2012-03-05,temperature,6.91875
oxford_land,2012-03-06,temperature,6.675
oxford_land,2012-03-07,temperature,7.032142857
oxford_land,2012-03-08,temperature,7.389285714
oxford_land,2012-03-09,temperature,7.746428571
oxford_land,2012-03-10,temperature,8.103571429
oxford_land,2012-03-11,temperature,8.460714286
oxford_land,2012-03-12,temperature,8.817857143
oxford_land,2012-03-13,temperature,9.175
oxford_land,2012-03-14,temperature,9.1
oxford_land,2012-03-15,temperature,9.025
oxford_land,2012-03-16,temperature,8.95
oxford_land,2012-03-17,temperature,8.875
oxford_land,2012-03-18,temperature,8.8
oxford_land,2012-03-19,temperature,8.725
oxford_land,2012-03-20,temperature,8.65
oxford_land,2012-03-21,temperature,8.910714286
oxford_land,2012-03-22,temperature,9.171428571
oxford_land,2012-03-23,temperature,9.432142857
oxford_land,2012-03-24,temperature,9.692857143
oxford_land,2012-03-25,temperature,9.953571429
oxford_land,2012-03-26,temperature,10.21428571
oxford_land,2012-03-27,temperature,10.475
oxford_land,2012-03-28,temperature,10.44642857
oxford_land,2012-03-29,temperature,10.41785714
oxford_land,2012-03-30,temperature,10.38928571
oxford_land,2012-03-31,temperature,10.36071429
oxford_land,2012-04-01,temperature,10.33214286
oxford_land,2012-04-02,temperature,10.30357143
oxford_land,2012-04-03,temperature,10.275
oxford_land,2012-04-04,temperature,10.19285714
oxford_land,2012-04-05,temperature,10.11071429
oxford_land,2012-04-06,temperature,10.02857143
oxford_land,2012-04-07,temperature,9.946428571
oxford_land,2012-04-08,temperature,9.864285714
oxford_land,2012-04-09,temperature,9.782142857
oxford_land,2012-04-10,temperature,9.7
oxford_land,2012-04-11,temperature,9.682142857
oxford_land,2012-04-12,temperature,9.664285714
oxford_land,2012-04-13,temperature,9.646428571
oxford_land,2012-04-14,temperature,9.628571429
oxford_land,2012-04-15,temperature,9.610714286
oxford_land,2012-04-16,temperature,9.592857143
oxford_land,2012-04-17,temperature,9.575
oxford_land,2012-04-18,temperature,9.667857143
oxford_land,2012-04-19,temperature,9.760714286
oxford_land,2012-04-20,temperature,9.853571429
oxford_land,2012-04-21,temperature,9.946428571
oxford_land,2012-04-22,temperature,10.03928571
oxford_land,2012-04-23,temperature,10.13214286
oxford_land,2012-04-24,temperature,10.225
oxford_land,2012-04-25,temperature,10.35357143
oxford_land,2012-04-26,temperature,10.48214286
oxford_land,2012-04-27,temperature,10.61071429
oxford_land,2012-04-28,temperature,10.73928571
oxford_land,2012-04-29,temperature,10.86785714
oxford_land,2012-04-30,temperature,10.99642857
oxford_land,2012-05-01,temperature,11.125
oxford_land,2012-05-02,temperature,11.08928571
oxford_land,2012-05-03,temperature,11.05357143
oxford_land,2012-05-04,temperature,11.01785714
oxford_land,2012-05-05,temperature,10.98214286
oxford_land,2012-05-06,temperature,10.94642857
oxford_land,2012-05-07,temperature,10.91071429
oxford_land,2012-05-08,temperature,10.875
oxford_land,2012-05-09,temperature,10.975
oxford_land,2012-05-10,temperature,11.075
oxford_land,2012-05-11,temperature,11.175
oxford_land,2012-05-12,temperature,11.275
oxford_land,2012-05-13,temperature,11.375
oxford_land,2012-05-14,temperature,11.475
oxford_land,2012-05-15,temperature,11.709375
oxford_land,2012-05-16,temperature,11.94375
oxford_land,2012-05-17,temperature,12.178125
oxford_land,2012-05-18,temperature,12.4125
oxford_land,2012-05-19,temperature,12.646875
oxford_land,2012-05-20,temperature,12.88125
oxford_land,2012-05-21,temperature,13.115625
oxford_land,2012-05-22,temperature,13.35
oxford_land,2012-05-23,temperature,14.01071429
oxford_land,2012-05-24,temperature,14.67142857
oxford_land,2012-05-25,temperature,15.33214286
oxford_land,2012-05-26,temperature,15.99285714
oxford_land,2012-05-27,temperature,16.65357143
oxford_land,2012-05-28,temperature,17.31428571
oxford_land,2012-05-29,temperature,17.975
oxford_land,2012-05-30,temperature,17.4625
oxford_land,2012-05-31,temperature,16.95
oxford_land,2012-06-01,temperature,16.4375
oxford_land,2012-06-02,temperature,15.925
oxford_land,2012-06-03,temperature,15.4125
oxford_land,2012-06-04,temperature,14.9
oxford_land,2012-06-05,temperature,14.3875
oxford_land,2012-06-06,temperature,13.875
oxford_land,2012-06-07,temperature,13.675
oxford_land,2012-06-08,temperature,13.475
oxford_land,2012-06-09,temperature,13.275
oxford_land,2012-06-10,temperature,13.075
oxford_land,2012-06-11,temperature,12.875
oxford_land,2012-06-12,temperature,12.675
oxford_land,2012-06-13,temperature,13.06071429
oxford_land,2012-06-14,temperature,13.44642857
oxford_land,2012-06-15,temperature,13.83214286
oxford_land,2012-06-16,temperature,14.21785714
oxford_land,2012-06-17,temperature,14.60357143
oxford_land,2012-06-18,temperature,14.98928571
oxford_land,2012-06-19,temperature,15.375
oxford_land,2012-06-20,temperature,15.34583333
oxford_land,2012-06-21,temperature,15.31666667
oxford_land,2012-06-22,temperature,15.2875
oxford_land,2012-06-23,temperature,15.25833333
oxford_land,2012-06-24,temperature,15.22916667
oxford_land,2012-06-25,temperature,15.2
oxford_land,2012-06-26,temperature,15.171875
oxford_land,2012-06-27,temperature,15.14375
oxford_land,2012-06-28,temperature,15.115625
oxford_land,2012-06-29,temperature,15.0875
oxford_land,2012-06-30,temperature,15.059375
oxford_land,2012-07-01,temperature,15.03125
oxford_land,2012-07-02,temperature,15.003125
oxford_land,2012-07-03,temperature,14.975
oxford_land,2012-07-04,temperature,15.16785714
oxford_land,2012-07-05,temperature,15.36071429
oxford_land,2012-07-06,temperature,15.55357143
oxford_land,2012-07-07,temperature,15.74642857
oxford_land,2012-07-08,temperature,15.93928571
oxford_land,2012-07-09,temperature,16.13214286
oxford_land,2012-07-10,temperature,16.325
oxford_land,2012-07-11,temperature,16.19583333
oxford_land,2012-07-12,temperature,16.06666667
oxford_land,2012-07-13,temperature,15.9375
oxford_land,2012-07-14,temperature,15.80833333
oxford_land,2012-07-15,temperature,15.67916667
oxford_land,2012-07-16,temperature,15.55
oxford_land,2012-07-17,temperature,15.8375
oxford_land,2012-07-18,temperature,16.125
oxford_land,2012-07-19,temperature,16.4125
oxford_land,2012-07-20,temperature,16.7
oxford_land,2012-07-21,temperature,16.9875
oxford_land,2012-07-22,temperature,17.275
oxford_land,2012-07-23,temperature,17.5625
oxford_land,2012-07-24,temperature,17.85
oxford_land,2012-07-25,temperature,17.51071429
oxford_land,2012-07-26,temperature,17.17142857
oxford_land,2012-07-27,temperature,16.83214286
oxford_land,2012-07-28,temperature,16.49285714
oxford_land,2012-07-29,temperature,16.15357143
oxford_land,2012-07-30,temperature,15.81428571
oxford_land,2012-07-31,temperature,15.475
oxford_land,2012-08-01,temperature,15.49642857
oxford_land,2012-08-02,temperature,15.51785714
oxford_land,2012-08-03,temperature,15.53928571
oxford_land,2012-08-04,temperature,15.56071429
oxford_land,2012-08-05,temperature,15.58214286
oxford_land,2012-08-06,temperature,15.60357143
oxford_land,2012-08-07,temperature,15.625
oxford_land,2012-08-08,temperature,15.83928571
oxford_land,2012-08-09,temperature,16.05357143
oxford_land,2012-08-10,temperature,16.26785714
oxford_land,2012-08-11,temperature,16.48214286
oxford_land,2012-08-12,temperature,16.69642857
oxford_land,2012-08-13,temperature,16.91071429
oxford_land,2012-08-14,temperature,17.125
oxford_land,2012-08-15,temperature,17.25357143
oxford_land,2012-08-16,temperature,17.38214286
oxford_land,2012-08-17,temperature,17.51071429
oxford_land,2012-08-18,temperature,17.63928571
oxford_land,2012-08-19,temperature,17.76785714
oxford_land,2012-08-20,temperature,17.89642857
oxford_land,2012-08-21,temperature,18.025
oxford_land,2012-08-22,temperature,17.72857143
oxford_land,2012-08-23,temperature,17.43214286
oxford_land,2012-08-24,temperature,17.13571429
oxford_land,2012-08-25,temperature,16.83928571
oxford_land,2012-08-26,temperature,16.54285714
oxford_land,2012-08-27,temperature,16.24642857
oxford_land,2012-08-28,temperature,15.95
oxford_land,2012-08-29,temperature,15.93928571
oxford_land,2012-08-30,temperature,15.92857143
oxford_land,2012-08-31,temperature,15.91785714
oxford_land,2012-09-01,temperature,15.90714286
oxford_land,2012-09-02,temperature,15.89642857
oxford_land,2012-09-03,temperature,15.88571429
oxford_land,2012-09-04,temperature,15.875
oxford_land,2012-09-05,temperature,15.77857143
oxford_land,2012-09-06,temperature,15.68214286
oxford_land,2012-09-07,temperature,15.58571429
oxford_land,2012-09-08,temperature,15.48928571
oxford_land,2012-09-09,temperature,15.39285714
oxford_land,2012-09-10,temperature,15.29642857
oxford_land,2012-09-11,temperature,15.2
oxford_land,2012-09-12,temperature,15.00357143
oxford_land,2012-09-13,temperature,14.80714286
oxford_land,2012-09-14,temperature,14.61071429
oxford_land,2012-09-15,temperature,14.41428571
oxford_land,2012-09-16,temperature,14.21785714
oxford_land,2012-09-17,temperature,14.02142857
oxford_land,2012-09-18,temperature,13.825
oxford_land,2012-09-19,temperature,13.47916667
oxford_land,2012-09-20,temperature,13.13333333
oxford_land,2012-09-21,temperature,12.7875
oxford_land,2012-09-22,temperature,12.44166667
oxford_land,2012-09-23,temperature,12.09583333
oxford_land,2012-09-24,temperature,11.75
oxford_land,2012-09-25,temperature,11.84642857
oxford_land,2012-09-26,temperature,11.94285714
oxford_land,2012-09-27,temperature,12.03928571
oxford_land,2012-09-28,temperature,12.13571429
oxford_land,2012-09-29,temperature,12.23214286
oxford_land,2012-09-30,temperature,12.32857143
oxford_land,2012-10-01,temperature,12.425
oxford_land,2012-10-02,temperature,12.225
oxford_land,2012-10-03,temperature,12.025
oxford_land,2012-10-04,temperature,11.825
oxford_land,2012-10-05,temperature,11.625
oxford_land,2012-10-06,temperature,11.425
oxford_land,2012-10-07,temperature,11.225
oxford_land,2012-10-08,temperature,11.025
oxford_land,2012-10-09,temperature,10.884375
oxford_land,2012-10-10,temperature,10.74375
oxford_land,2012-10-11,temperature,10.603125
oxford_land,2012-10-12,temperature,10.4625
oxford_land,2012-10-13,temperature,10.321875
oxford_land,2012-10-14,temperature,10.18125
oxford_land,2012-10-15,temperature,10.040625
oxford_land,2012-10-16,temperature,9.9
oxford_land,2012-10-17,temperature,10.17142857
oxford_land,2012-10-18,temperature,10.44285714
oxford_land,2012-10-19,temperature,10.71428571
oxford_land,2012-10-20,temperature,10.98571429
oxford_land,2012-10-21,temperature,11.25714286
oxford_land,2012-10-22,temperature,11.52857143
oxford_land,2012-10-23,temperature,11.8
oxford_land,2012-10-24,temperature,11.25833333
oxford_land,2012-10-25,temperature,10.71666667
oxford_land,2012-10-26,temperature,10.175
oxford_land,2012-10-27,temperature,9.633333333
oxford_land,2012-10-28,temperature,9.091666667
oxford_land,2012-10-29,temperature,8.55
oxford_land,2012-10-30,temperature,8.221875
oxford_land,2012-10-31,temperature,7.89375
oxford_land,2012-11-01,temperature,7.565625
oxford_land,2012-11-02,temperature,7.2375
oxford_land,2012-11-03,temperature,6.909375
oxford_land,2012-11-04,temperature,6.58125
oxford_land,2012-11-05,temperature,6.253125
oxford_land,2012-11-06,temperature,5.925
oxford_land,2012-11-07,temperature,6.408333333
oxford_land,2012-11-08,temperature,6.891666667
oxford_land,2012-11-09,temperature,7.375
oxford_land,2012-11-10,temperature,7.858333333
oxford_land,2012-11-11,temperature,8.341666667
oxford_land,2012-11-12,temperature,8.825
oxford_land,2012-11-13,temperature,8.646428571
oxford_land,2012-11-14,temperature,8.467857143
oxford_land,2012-11-15,temperature,8.289285714
oxford_land,2012-11-16,temperature,8.110714286
oxford_land,2012-11-17,temperature,7.932142857
oxford_land,2012-11-18,temperature,7.753571429
oxford_land,2012-11-19,temperature,7.575
oxford_land,2012-11-20,temperature,7.614285714
oxford_land,2012-11-21,temperature,7.653571429
oxford_land,2012-11-22,temperature,7.692857143
oxford_land,2012-11-23,temperature,7.732142857
oxford_land,2012-11-24,temperature,7.771428571
oxford_land,2012-11-25,temperature,7.810714286
oxford_land,2012-11-26,temperature,7.85
oxford_land,2012-11-27,temperature,7.515625
oxford_land,2012-11-28,temperature,7.18125
oxford_land,2012-11-29,temperature,6.846875
oxford_land,2012-11-30,temperature,6.5125
oxford_land,2012-12-01,temperature,6.178125
oxford_land,2012-12-02,temperature,5.84375
oxford_land,2012-12-03,temperature,5.509375
oxford_land,2012-12-04,temperature,5.175
oxford_land,2012-12-05,temperature,5.067857143
oxford_land,2012-12-06,temperature,4.960714286
oxford_land,2012-12-07,temperature,4.853571429
oxford_land,2012-12-08,temperature,4.746428571
oxford_land,2012-12-09,temperature,4.639285714
oxford_land,2012-12-10,temperature,4.532142857
oxford_land,2012-12-11,temperature,4.425
oxford_land,2012-12-12,temperature,4.670833333
oxford_land,2012-12-13,temperature,4.916666667
oxford_land,2012-12-14,temperature,5.1625
oxford_land,2012-12-15,temperature,5.408333333
oxford_land,2012-12-16,temperature,5.654166667
oxford_land,2012-12-17,temperature,5.9
oxford_land,2012-12-18,temperature,6.029761905
oxford_land,2012-12-19,temperature,6.15952381
oxford_land,2012-12-20,temperature,6.289285714
oxford_land,2012-12-21,temperature,6.419047619
oxford_land,2012-12-22,temperature,6.548809524
oxford_land,2012-12-23,temperature,6.678571429
oxford_land,2012-12-24,temperature,6.808333333
oxford_land,2012-12-25,temperature,6.938095238
oxford_land,2012-12-26,temperature,7.067857143
oxford_land,2012-12-27,temperature,7.197619048
oxford_land,2012-12-28,temperature,7.327380952
oxford_land,2012-12-29,temperature,7.457142857
oxford_land,2012-12-30,temperature,7.586904762
oxford_land,2012-12-31,temperature,7.716666667
oxford_land,2013-01-01,temperature,7.846428571
oxford_land,2013-01-02,temperature,7.976190476
oxford_land,2013-01-03,temperature,8.105952381
oxford_land,2013-01-04,temperature,8.235714286
oxford_land,2013-01-05,temperature,8.36547619
oxford_land,2013-01-06,temperature,8.495238095
oxford_land,2013-01-07,temperature,8.625
oxford_land,2013-01-08,temperature,8.060714286
oxford_land,2013-01-09,temperature,7.496428571
oxford_land,2013-01-10,temperature,6.932142857
oxford_land,2013-01-11,temperature,6.367857143
oxford_land,2013-01-12,temperature,5.803571429
oxford_land,2013-01-13,temperature,5.239285714
oxford_land,2013-01-14,temperature,4.675
oxford_land,2013-01-15,temperature,4.453571429
oxford_land,2013-01-16,temperature,4.232142857
oxford_land,2013-01-17,temperature,4.010714286
oxford_land,2013-01-18,temperature,3.789285714
oxford_land,2013-01-19,temperature,3.567857143
oxford_land,2013-01-20,temperature,3.346428571
oxford_land,2013-01-21,temperature,3.125
oxford_land,2013-01-22,temperature,3.328571429
oxford_land,2013-01-23,temperature,3.532142857
oxford_land,2013-01-24,temperature,3.735714286
oxford_land,2013-01-25,temperature,3.939285714
oxford_land,2013-01-26,temperature,4.142857143
oxford_land,2013-01-27,temperature,4.346428571
oxford_land,2013-01-28,temperature,4.55
oxford_land,2013-01-29,temperature,4.842857143
oxford_land,2013-01-30,temperature,5.135714286
oxford_land,2013-01-31,temperature,5.428571429
oxford_land,2013-02-01,temperature,5.721428571
oxford_land,2013-02-02,temperature,6.014285714
oxford_land,2013-02-03,temperature,6.307142857
oxford_land,2013-02-04,temperature,6.6
oxford_land,2013-02-05,temperature,6.232142857
oxford_land,2013-02-06,temperature,5.864285714
oxford_land,2013-02-07,temperature,5.496428571
oxford_land,2013-02-08,temperature,5.128571429
oxford_land,2013-02-09,temperature,4.760714286
oxford_land,2013-02-10,temperature,4.392857143
oxford_land,2013-02-11,temperature,4.025
oxford_land,2013-02-12,temperature,4.285714286
oxford_land,2013-02-13,temperature,4.546428571
oxford_land,2013-02-14,temperature,4.807142857
oxford_land,2013-02-15,temperature,5.067857143
oxford_land,2013-02-16,temperature,5.328571429
oxford_land,2013-02-17,temperature,5.589285714
oxford_land,2013-02-18,temperature,5.85
oxford_land,2013-02-19,temperature,5.635714286
oxford_land,2013-02-20,temperature,5.421428571
oxford_land,2013-02-21,temperature,5.207142857
oxford_land,2013-02-22,temperature,4.992857143
oxford_land,2013-02-23,temperature,4.778571429
oxford_land,2013-02-24,temperature,4.564285714
oxford_land,2013-02-25,temperature,4.35
