,node,surface,storage,evaporation,precipitation,capacity,time,do,org-phosphorus,phosphate,ammonia,solids,bod,cod,ph,temperature,nitrate,nitrite,org-nitrogen,percolation,subsurface_r,surface_r,tank_recharge,et0_coef
2528,my_land,urban,0.0,0.02,0.0,0.0,2012-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2529,my_land,rural,15.82183834502072,0.1,0.0,20.0,2012-08-18,0.0,0.0,0.0011753725230332634,0.0,0.0,0.0,0.0,0.0,16.532445602417265,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2530,my_land,urban,0.0,0.004,0.004,0.0,2012-08-19,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2531,my_land,rural,15.760170378856454,0.1,0.04,20.0,2012-08-19,0.0,0.0,0.0011853725230332635,0.0,0.0,0.0,0.0,0.0,16.642448555302156,0.0,0.0,0.0,0.0,0.0,0.0016679661642647185,-0.09335932328529438,0.5
2532,my_land,urban,0.0,0.0,0.0,0.0,2012-08-20,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2533,my_land,rural,15.660170378856455,0.1,0.0,20.0,2012-08-20,0.0,0.0,0.0011953725230332635,0.0,0.0,0.0,0.0,0.0,16.752627496912773,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2534,my_land,urban,0.0,0.019,0.019,0.0,2012-08-21,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2535,my_land,rural,15.606278811005133,0.1,0.19,20.0,2012-08-21,0.0,0.0,0.0011949062174781157,0.0,0.0,0.0,0.0,0.0,16.863664995453632,0.0,0.0,0.0,0.10252274209406612,0.0341742473646887,0.007194578392566043,-0.053891567851320855,0.5
2536,my_land,urban,0.0,0.002,0.002,0.0,2012-08-22,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2537,my_land,rural,15.525553363188848,0.1,0.02,20.0,2012-08-22,0.0,0.0,0.0012049062174781158,0.0,0.0,0.0,0.0,0.0,16.654386696931702,0.0,0.0,0.0,0.0,0.0,0.0007254478162839054,-0.09450895632567811,0.5
2538,my_land,urban,0.0,0.0,0.0,0.0,2012-08-23,0.0,0.0,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,17.287687188326597,0.0,0.0,0.0,,,,,
2539,my_land,rural,15.425553363188849,0.1,0.0,20.0,2012-08-23,0.0,0.0,0.0012149062174781158,0.0,0.0,0.0,0.0,0.0,16.405905482116463,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2540,my_land,urban,-6.938893903907228e-18,0.02,0.047,0.0,2012-08-24,0.0,0.0,-1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,17.13571429,0.0,0.0,0.0,,,,,
2541,my_land,rural,15.518653895763977,0.1,0.47000000000000003,20.0,2012-08-24,0.0,0.0,0.0012044890942273943,0.0,0.0,0.0,0.0,0.0,16.154582655443495,0.0,0.0,0.0,0.1972908705402226,0.06576362351340753,0.01384497337124369,0.09310053257512622,0.5
2542,my_land,urban,0.026999999999999982,0.02,0.087,0.0,2012-08-25,0.0,0.0,4.029850746268648e-07,0.0,0.0,0.0,0.0,0.0,16.83928571,0.0,0.0,0.0,,,,,
2543,my_land,rural,15.709661325100651,0.1,0.8699999999999999,20.0,2012-08-25,0.0,0.0,0.0011734046351502307,0.0,0.0,0.0,0.0,0.0,15.902687857677241,0.0,0.0,0.0,0.4125322065976187,0.13751073553253956,0.028949628533166225,0.19100742933667547,0.5
2544,my_land,urban,0.0,0.02,0.0,0.0,2012-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83928571,0.0,0.0,0.0,,,,,
2545,my_land,rural,15.609661325100651,0.1,0.0,20.0,2012-08-26,0.0,0.0,0.0011834046351502307,0.0,0.0,0.0,0.0,0.0,15.644978837209656,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2546,my_land,urban,0.049999999999999996,0.02,0.10999999999999999,0.0,2012-08-27,0.0,0.0,5.555555555555555e-07,0.0,0.0,0.0,0.0,0.0,16.24642857,0.0,0.0,0.0,,,,,
2547,my_land,rural,15.809351755909136,0.1,1.0999999999999999,20.0,2012-08-27,0.0,0.0,0.0011386455594068732,0.0,0.0,0.0,0.0,0.0,15.394799506160844,0.0,0.0,0.0,0.5702205680489553,0.19007352268298508,0.040015478459575815,0.19969043080848362,0.5
2548,my_land,urban,0.022,0.02,0.032,0.0,2012-08-28,0.0,0.0,5.519713261648747e-07,0.0,0.0,0.0,0.0,0.0,16.189055298387093,0.0,0.0,0.0,,,,,
2549,my_land,rural,15.764086364801864,0.1,0.32,20.0,2012-08-28,0.0,0.0,0.0011305724126377142,0.0,0.0,0.0,0.0,0.0,15.137745758861188,0.0,0.0,0.0,0.18900159116393198,0.06300053038797732,0.013263269555363649,-0.04526539110727293,0.5
2550,my_land,urban,0.10199999999999998,0.02,0.14,0.0,2012-08-29,0.0,0.0,1.1147963047099803e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2551,my_land,rural,15.930710193486467,0.1,1.4000000000000001,20.0,2012-08-29,0.0,0.0,0.001068364935495728,0.0,0.0,0.0,0.0,0.0,15.104007097781501,0.0,0.0,0.0,0.807530522062221,0.269176840687407,0.05666880856576989,0.1666238286846023,0.5
2552,my_land,urban,0.057999999999999975,0.02,0.016,0.0,2012-08-30,0.0,0.0,1.2516141395222328e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2553,my_land,rural,15.851109065095484,0.1,0.16,20.0,2012-08-30,0.0,0.0,0.001069417467508253,0.0,0.0,0.0,0.0,0.0,15.08477135703012,0.0,0.0,0.0,0.09946580397857442,0.03315526799285814,0.006980056419549084,-0.07960112839098166,0.5
2554,my_land,urban,0.0,0.02,0.0,0.0,2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2555,my_land,rural,15.751109065095484,0.1,0.0,20.0,2012-08-31,0.0,0.0,0.001079417467508253,0.0,0.0,0.0,0.0,0.0,15.073989274628767,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2556,my_land,urban,0.0,0.001,0.001,0.0,2012-09-01,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2557,my_land,rural,15.660707245720827,0.1,0.01,20.0,2012-09-01,0.0,0.0,0.001089417467508253,0.0,0.0,0.0,0.0,0.0,15.064605804328595,0.0,0.0,0.0,0.0,0.0,0.00040181937465686725,-0.09803638749313734,0.5
2558,my_land,urban,0.0,0.001,0.001,0.0,2012-09-02,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2559,my_land,rural,15.570328433680247,0.1,0.01,20.0,2012-09-02,0.0,0.0,0.0010994174675082531,0.0,0.0,0.0,0.0,0.0,15.055397153041076,0.0,0.0,0.0,0.0,0.0,0.00037881204058066363,-0.09757624081161327,0.5
2560,my_land,urban,0.0,0.0,0.0,0.0,2012-09-03,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2561,my_land,rural,15.470328433680248,0.1,0.0,20.0,2012-09-03,0.0,0.0,0.0011094174675082532,0.0,0.0,0.0,0.0,0.0,15.046210361630136,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2562,my_land,urban,0.0,0.0,0.0,0.0,2012-09-04,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2563,my_land,rural,15.370328433680248,0.1,0.0,20.0,2012-09-04,0.0,0.0,0.0011194174675082532,0.0,0.0,0.0,0.0,0.0,15.03702629520377,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2564,my_land,urban,0.0,0.0,0.0,0.0,2012-09-05,0.0,0.0,4.9999999999999996e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2565,my_land,rural,15.270328433680248,0.1,0.0,20.0,2012-09-05,0.0,0.0,0.0011294174675082532,0.0,0.0,0.0,0.0,0.0,14.963556859400471,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2566,my_land,urban,0.0,0.0,0.0,0.0,2012-09-06,0.0,0.0,5.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2567,my_land,rural,15.170328433680249,0.1,0.0,20.0,2012-09-06,0.0,0.0,0.0011394174675082532,0.0,0.0,0.0,0.0,0.0,14.88205175242506,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2568,my_land,urban,0.0,0.0,0.0,0.0,2012-09-07,0.0,0.0,6.999999999999999e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2569,my_land,rural,15.070328433680249,0.1,0.0,20.0,2012-09-07,0.0,0.0,0.0011494174675082533,0.0,0.0,0.0,0.0,0.0,14.799542186553133,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2570,my_land,urban,0.0,0.0,0.0,0.0,2012-09-08,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2571,my_land,rural,14.97032843368025,0.1,0.0,20.0,2012-09-08,0.0,0.0,0.0011594174675082533,0.0,0.0,0.0,0.0,0.0,14.716907055819142,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2572,my_land,urban,0.0,0.01,0.01,0.0,2012-09-09,0.0,0.0,9e-06,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2573,my_land,rural,14.97032843368025,0.1,0.1,20.0,2012-09-09,0.0,0.0,0.0011694174675082533,0.0,0.0,0.0,0.0,0.0,14.634256236977393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2574,my_land,urban,0.0,0.016999999999999998,0.016999999999999998,0.0,2012-09-10,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2575,my_land,rural,15.04032843368025,0.1,0.16999999999999998,20.0,2012-09-10,0.0,0.0,0.0011794174675082533,0.0,0.0,0.0,0.0,0.0,14.551988688597636,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.5
2576,my_land,urban,0.0,0.0,0.0,0.0,2012-09-11,0.0,0.0,1.1000000000000001e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2577,my_land,rural,14.94032843368025,0.1,0.0,20.0,2012-09-11,0.0,0.0,0.0011894174675082534,0.0,0.0,0.0,0.0,0.0,14.468998586074704,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2578,my_land,urban,0.0,0.02,0.02,0.0,2012-09-12,0.0,0.0,1.2000000000000002e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2579,my_land,rural,15.04032843368025,0.1,0.2,20.0,2012-09-12,0.0,0.0,0.0011994174675082534,0.0,0.0,0.0,0.0,0.0,14.311747678647079,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5
2580,my_land,urban,0.0,0.0,0.0,0.0,2012-09-13,0.0,0.0,1.3000000000000003e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2581,my_land,rural,14.94032843368025,0.1,0.0,20.0,2012-09-13,0.0,0.0,0.0012094174675082534,0.0,0.0,0.0,0.0,0.0,14.144325604830886,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2582,my_land,urban,0.0,0.0,0.0,0.0,2012-09-14,0.0,0.0,1.4000000000000003e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2583,my_land,rural,14.84032843368025,0.1,0.0,20.0,2012-09-14,0.0,0.0,0.0012194174675082534,0.0,0.0,0.0,0.0,0.0,13.976076418103863,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2584,my_land,urban,0.0,0.002,0.002,0.0,2012-09-15,0.0,0.0,1.5000000000000004e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2585,my_land,rural,14.76032843368025,0.1,0.02,20.0,2012-09-15,0.0,0.0,0.0012294174675082535,0.0,0.0,0.0,0.0,0.0,13.807723834762985,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.5
2586,my_land,urban,0.0,0.002,0.002,0.0,2012-09-16,0.0,0.0,1.6000000000000003e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2587,my_land,rural,14.68032843368025,0.1,0.02,20.0,2012-09-16,0.0,0.0,0.0012394174675082535,0.0,0.0,0.0,0.0,0.0,13.639358334345374,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.5
2588,my_land,urban,0.0,0.001,0.001,0.0,2012-09-17,0.0,0.0,1.7000000000000003e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2589,my_land,rural,14.59032843368025,0.1,0.01,20.0,2012-09-17,0.0,0.0,0.0012494174675082535,0.0,0.0,0.0,0.0,0.0,13.470991219293172,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.5
2590,my_land,urban,0.0,0.0,0.0,0.0,2012-09-18,0.0,0.0,1.8000000000000004e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2591,my_land,rural,14.49032843368025,0.1,0.0,20.0,2012-09-18,0.0,0.0,0.0012594174675082536,0.0,0.0,0.0,0.0,0.0,13.302623902411646,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2592,my_land,urban,0.0,0.0,0.0,0.0,2012-09-19,0.0,0.0,1.9000000000000004e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2593,my_land,rural,14.390328433680251,0.1,0.0,20.0,2012-09-19,0.0,0.0,0.0012694174675082536,0.0,0.0,0.0,0.0,0.0,13.022202990301455,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2594,my_land,urban,0.0,0.0,0.0,0.0,2012-09-20,0.0,0.0,2.0000000000000005e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2595,my_land,rural,14.290328433680251,0.1,0.0,20.0,2012-09-20,0.0,0.0,0.0012794174675082536,0.0,0.0,0.0,0.0,0.0,12.727775371287683,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2596,my_land,urban,0.0,0.011999999999999999,0.011999999999999999,0.0,2012-09-21,0.0,0.0,2.1000000000000006e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2597,my_land,rural,14.310328433680251,0.1,0.12,20.0,2012-09-21,0.0,0.0,0.0012894174675082536,0.0,0.0,0.0,0.0,0.0,12.431607355243594,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999987,0.5
2598,my_land,urban,0.0,0.0,0.0,0.0,2012-09-22,0.0,0.0,2.2000000000000006e-05,0.0,0.0,0.0,0.0,0.0,15.977982406792364,0.0,0.0,0.0,,,,,
2599,my_land,rural,14.210328433680251,0.1,0.0,20.0,2012-09-22,0.0,0.0,0.0012994174675082537,0.0,0.0,0.0,0.0,0.0,12.13520092190545,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2600,my_land,urban,0.296,0.02,0.356,0.0,2012-09-23,0.0,0.0,2.0261904761904768e-05,0.0,0.0,0.0,0.0,0.0,12.09583333,0.0,0.0,0.0,,,,,
2601,my_land,rural,17.67032843368025,0.1,3.56,20.0,2012-09-23,0.0,0.0,0.0013094174675082537,0.0,0.0,0.0,0.0,0.0,11.837811549238896,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.5
2602,my_land,urban,0.311,0.02,0.075,0.0,2012-09-24,0.0,0.0,1.883889567222901e-05,0.0,0.0,0.0,0.0,0.0,12.041642922165243,0.0,0.0,0.0,,,,,
2603,my_land,rural,17.570690100120395,0.1,0.75,20.0,2012-09-24,0.0,0.0,0.001268023303303123,0.0,0.0,0.0,0.0,0.0,11.541858707141682,0.0,0.0,0.0,0.5341173126613961,0.17803910422046534,0.037481916677992715,-0.09963833355985428,0.5
2604,my_land,urban,0.279,0.02,0.028,0.0,2012-09-25,0.0,0.0,1.7351259851259854e-05,0.0,0.0,0.0,0.0,0.0,12.036747264430693,0.0,0.0,0.0,,,,,
2605,my_land,rural,17.470895352021323,0.1,0.27999999999999997,20.0,2012-09-25,0.0,0.0,0.0012588706429517127,0.0,0.0,0.0,0.0,0.0,11.577910101357297,0.0,0.0,0.0,0.19935375802058933,0.06645125267352978,0.013989737404953637,-0.09979474809907277,0.5
2606,my_land,urban,0.333,0.02,0.114,0.0,2012-09-26,0.0,0.0,1.6383296328336545e-05,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2607,my_land,rural,17.37214524493338,0.1,1.1400000000000001,20.0,2012-09-26,0.0,0.0,0.0011944865859965358,0.0,0.0,0.0,0.0,0.0,11.656811758599337,0.0,0.0,0.0,0.8113594513001563,0.27045315043338547,0.05693750535439695,-0.09875010708793891,0.5
2608,my_land,urban,0.279,0.02,0.005999999999999999,0.0,2012-09-27,0.0,0.0,1.5203572650802183e-05,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2609,my_land,rural,17.329150069238715,0.1,0.06,20.0,2012-09-27,0.0,0.0,0.0012044865859965359,0.0,0.0,0.0,0.0,0.0,11.736565752324918,0.0,0.0,0.0,0.0,0.0,0.0029951756946676087,-0.0999035138933522,0.5
2610,my_land,urban,0.22,0.02,0.001,0.0,2012-09-28,0.0,0.0,1.3710715319909538e-05,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2611,my_land,rural,17.238651014963622,0.1,0.01,20.0,2012-09-28,0.0,0.0,0.0012144865859965359,0.0,0.0,0.0,0.0,0.0,11.818856436540615,0.0,0.0,0.0,0.0,0.0,0.000499054275091928,-0.09998108550183855,0.5
2612,my_land,urban,0.16,0.02,0.0,0.0,2012-09-29,0.0,0.0,1.1768572255927632e-05,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2613,my_land,rural,17.13865101496362,0.1,0.0,20.0,2012-09-29,0.0,0.0,0.001224486585996536,0.0,0.0,0.0,0.0,0.0,11.901464199567576,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2614,my_land,urban,0.11599999999999999,0.02,0.016,0.0,2012-09-30,0.0,0.0,9.494579369792341e-06,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2615,my_land,rural,17.03925375249888,0.1,0.16,20.0,2012-09-30,0.0,0.0,0.0012236123750453652,0.0,0.0,0.0,0.0,0.0,11.984273185339587,0.0,0.0,0.0,0.11357054950612812,0.037856849835376044,0.00796986312323706,-0.0993972624647412,0.5
2616,my_land,urban,0.064,0.02,0.008,0.0,2012-10-01,0.0,0.0,6.45820268910298e-06,0.0,0.0,0.0,0.0,0.0,12.013085946209554,0.0,0.0,0.0,,,,,
2617,my_land,rural,17.01527495425444,0.1,0.08,20.0,2012-10-01,0.0,0.0,0.0012336123750453652,0.0,0.0,0.0,0.0,0.0,12.06678414816745,0.0,0.0,0.0,0.0,0.0,0.003978798244437572,-0.09957596488875144,0.5
2618,my_land,urban,0.054,0.02,0.05,0.0,2012-10-02,0.0,0.0,4.284499417144265e-06,0.0,0.0,0.0,0.0,0.0,12.080718091036292,0.0,0.0,0.0,,,,,
2619,my_land,rural,16.91814780629968,0.1,0.5,20.0,2012-10-02,0.0,0.0,0.0012098396515057876,0.0,0.0,0.0,0.0,0.0,11.927524644759421,0.0,0.0,0.0,0.3542030929177668,0.11806769763925559,0.02485635739773802,-0.0971271479547604,0.5
2620,my_land,urban,0.028000000000000004,0.02,0.033999999999999996,0.0,2012-10-03,0.0,0.0,2.1759703482358737e-06,0.0,0.0,0.0,0.0,0.0,12.069246719352348,0.0,0.0,0.0,,,,,
2621,my_land,rural,16.82083870242864,0.1,0.33999999999999997,20.0,2012-10-03,0.0,0.0,0.0011970356476557044,0.0,0.0,0.0,0.0,0.0,11.759849189783086,0.0,0.0,0.0,0.24033273650811512,0.08011091216937172,0.01686545519355194,-0.09730910387103883,0.5
2622,my_land,urban,0.10599999999999998,0.02,0.138,0.0,2012-10-04,0.0,0.0,2.305841485705497e-06,0.0,0.0,0.0,0.0,0.0,11.871841836588121,0.0,0.0,0.0,,,,,
2623,my_land,rural,16.73574276519769,0.1,1.38,20.0,2012-10-04,0.0,0.0,0.0011202298136182933,0.0,0.0,0.0,0.0,0.0,11.589278395460891,0.0,0.0,0.0,0.9726308552770546,0.32421028509235156,0.0682547968615477,-0.0850959372309541,0.5
2624,my_land,urban,0.19799999999999998,0.02,0.152,0.0,2012-10-05,0.0,0.0,2.7502378746625567e-06,0.0,0.0,0.0,0.0,0.0,11.734937960833363,0.0,0.0,0.0,,,,,
2625,my_land,rural,16.657121760803605,0.1,1.52,20.0,2012-10-05,0.0,0.0,0.0010412350905426814,0.0,0.0,0.0,0.0,0.0,11.417741974930728,0.0,0.0,0.0,1.0677674656307847,0.35592248854359493,0.07493105021970421,-0.07862100439408395,0.5
2626,my_land,urban,0.13799999999999998,0.02,0.0,0.0,2012-10-06,0.0,0.0,2.907487790468724e-06,0.0,0.0,0.0,0.0,0.0,11.734937960833363,0.0,0.0,0.0,,,,,
2627,my_land,rural,16.557121760803604,0.1,0.0,20.0,2012-10-06,0.0,0.0,0.0010512350905426814,0.0,0.0,0.0,0.0,0.0,11.245967746866341,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2628,my_land,urban,0.08799999999999997,0.02,0.01,0.0,2012-10-07,0.0,0.0,2.6863978559472473e-06,0.0,0.0,0.0,0.0,0.0,11.734937960833362,0.0,0.0,0.0,,,,,
2629,my_land,rural,16.552241569018726,0.1,0.1,20.0,2012-10-07,0.0,0.0,0.0010612350905426814,0.0,0.0,0.0,0.0,0.0,11.074495968358292,0.0,0.0,0.0,0.0,0.0,0.004880191784877407,-0.09760383569754813,0.5
2630,my_land,urban,0.04099999999999996,0.02,0.013,0.0,2012-10-08,0.0,0.0,1.8659544702942849e-06,0.0,0.0,0.0,0.0,0.0,11.734937960833362,0.0,0.0,0.0,,,,,
2631,my_land,rural,16.455401019845127,0.1,0.13,20.0,2012-10-08,0.0,0.0,0.0010634477457596187,0.0,0.0,0.0,0.0,0.0,10.903053165647247,0.0,0.0,0.0,0.09037389128618814,0.030124630428729378,0.00634202745867987,-0.09684054917359741,0.5
2632,my_land,urban,0.0,0.02,0.0,0.0,2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.734937960833362,0.0,0.0,0.0,,,,,
2633,my_land,rural,16.355401019845125,0.1,0.0,20.0,2012-10-09,0.0,0.0,0.0010734477457596187,0.0,0.0,0.0,0.0,0.0,10.776162895705907,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5
2634,my_land,urban,0.0,0.002,0.002,0.0,2012-10-10,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,11.734937960833362,0.0,0.0,0.0,,,,,
2635,my_land,rural,16.274443364388087,0.1,0.02,20.0,2012-10-10,0.0,0.0,0.0010834477457596187,0.0,0.0,0.0,0.0,0.0,10.65483286196324,0.0,0.0,0.0,0.0,0.0,0.0009576554570385828,-0.09915310914077166,0.5
2636,my_land,urban,0.031000000000000007,0.02,0.091,0.0,2012-10-11,0.0,0.0,8.732394366197184e-07,0.0,0.0,0.0,0.0,0.0,10.603125,0.0,0.0,0.0,,,,,
2637,my_land,rural,16.222444669752804,0.1,0.91,20.0,2012-10-11,0.0,0.0,0.0010409035900292916,0.0,0.0,0.0,0.0,0.0,10.53390698599813,0.0,0.0,0.0,0.6141740699276376,0.20472468997587917,0.043099934731764045,-0.05199869463528087,0.5
2638,my_land,urban,0.0,0.02,0.004,0.0,2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.603125,0.0,0.0,0.0,,,,,
2639,my_land,rural,16.160565851802634,0.1,0.04,20.0,2012-10-12,0.0,0.0,0.0010509035900292917,0.0,0.0,0.0,0.0,0.0,10.413613373249767,0.0,0.0,0.0,0.0,0.0,0.0018788179501686465,-0.09757635900337293,0.5
2640,my_land,urban,0.0,0.011999999999999999,0.011999999999999999,0.0,2012-10-13,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,10.603125,0.0,0.0,0.0,,,,,
2641,my_land,rural,16.06911954038837,0.1,0.12,20.0,2012-10-13,0.0,0.0,0.0010539594078242376,0.0,0.0,0.0,0.0,0.0,10.293097693118137,0.0,0.0,0.0,0.07940549688266141,0.026468498960887137,0.005572315570713082,-0.09144631141426166,0.5
2642,my_land,urban,0.0,0.0029999999999999996,0.0029999999999999996,0.0,2012-10-14,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,10.603125,0.0,0.0,0.0,,,,,
2643,my_land,rural,15.997754837829968,0.1,0.03,20.0,2012-10-14,0.0,0.0,0.0010639594078242377,0.0,0.0,0.0,0.0,0.0,10.172574711639767,0.0,0.0,0.0,0.0,0.0,0.0013647025584030159,-0.09729405116806034,0.5
2644,my_land,urban,0.0,0.02,0.038,0.0,2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.040625,0.0,0.0,0.0,,,,,
2645,my_land,rural,15.938786625295846,0.1,0.38,20.0,2012-10-15,0.0,0.0,0.001052691323900331,0.0,0.0,0.0,0.0,0.0,10.05177376961302,0.0,0.0,0.0,0.24151485143056026,0.08050495047685342,0.016948410626705983,-0.058968212534119685,0.5
2646,my_land,urban,0.031000000000000007,0.02,0.091,0.0,2012-10-16,0.0,0.0,4.366197183098592e-07,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,,,,,
2647,my_land,rural,15.952523011898677,0.1,0.91,20.0,2012-10-16,0.0,0.0,0.0010145810486351255,0.0,0.0,0.0,0.0,0.0,9.930597234827111,0.0,0.0,0.0,0.5673378245454832,0.1891126081818277,0.03981318066985847,0.013736386602830608,0.5
2648,my_land,urban,0.063,0.02,0.092,0.0,2012-10-17,0.0,0.0,8.787091480924382e-07,0.0,0.0,0.0,0.0,0.0,10.089736476116505,0.0,0.0,0.0,,,,,
2649,my_land,rural,15.963678693612682,0.1,0.9199999999999999,20.0,2012-10-17,0.0,0.0,0.0009775283095633436,0.0,0.0,0.0,0.0,0.0,10.121298641584865,0.0,0.0,0.0,0.5763015767787719,0.19210052559292398,0.040442215914299785,0.01115568171400419,0.5
2650,my_land,urban,0.005999999999999998,0.02,0.0029999999999999996,0.0,2012-10-18,0.0,0.0,2.4504901931640474e-07,0.0,0.0,0.0,0.0,0.0,10.089736476116505,0.0,0.0,0.0,,,,,
2651,my_land,rural,15.892354992073171,0.1,0.03,20.0,2012-10-18,0.0,0.0,0.0009875283095633436,0.0,0.0,0.0,0.0,0.0,10.347305185198108,0.0,0.0,0.0,0.0,0.0,0.0013237015395099862,-0.09647403079019973,0.5
